LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,453,NAVSARI,396445,17/01/2025,EVOPHARM LIFE SCIENCES,"1ST FLOOR, 64, ASHABAUG SOCIETY, NEAR DUDHIYA TALAV, 1ST FLOOR, 64, 0, NAVSARI","[{""NIC5DigitId"":""46596"",""Description"":""Wholesale of scientific, medical and surgical machinery and equipment""}]"
24,GUJARAT,453,NAVSARI,396321,17/01/2025,Smit General Store,"Amba Mata Temple, Near Amrutnagar Society, Gayakwad mill road, Amba Mata Temple, Bilimora west, Bilimora","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""},{""NIC5DigitId"":""47214"",""Description"":""Retail sale of bakery products, dairy products and eggs""}]"
24,GUJARAT,453,NAVSARI,396436,17/01/2025,S S MOBILE REPAIRING & ACCESSORIES,"near mahavir jewelle, Old shoping center, Navsari, near mahavir jewelle, Navsari, Navsari","[{""NIC5DigitId"":""95120"",""Description"":""Repair of communication equipment""}]"
24,GUJARAT,453,NAVSARI,396445,5/2/2025,SARALABEN RAVINDRAKUMAR ZALTE,"48/7, Naklang Dhaam, Vijalpore Road, 48/7, 48/7, Navsari","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396469,2/2/2025,JENNY COMPUTERS,"309, Sanskruti prime, Ambada road, 309, Navsari, Navsari","[{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""}]"
24,GUJARAT,453,NAVSARI,396321,14/12/2024,AKSHAR MENSWEAR,"SHOP NO 4, BHERUNATH MARKET, NEAR GUPTA HOSPITAL, SHOP NO 4, BILIMORA, BILIMORA","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396445,2/1/2025,GUNJ PRAKASH MEHTA,"23, NARAYAN APPT, ASHA NAGAR, 23, -, NAVSARI","[{""NIC5DigitId"":""46109"",""Description"":""Activities of other commission agents n.e.c. (including commission agents working in emerging areas for wholesale trade""}]"
24,GUJARAT,453,NAVSARI,396521,2/1/2025,VISHAL FLOUR MILL,"0, VISHAL FLOUR MILL, CHIKHLI, 0, NEAR UMIYA VIJAY SAW MILLS, NAVSARI","[{""NIC5DigitId"":""10611"",""Description"":""Flour milling""}]"
24,GUJARAT,453,NAVSARI,396590,2/1/2025,SHREEJI INSTITUTE OF HEALTH SCIENCE,"Khadkala, GAURAV, KHADKALA, Khadkala, VANSDA, NAVSARI","[{""NIC5DigitId"":""85221"",""Description"":""Technical and vocational education below the level of higher education except for handicapped""}]"
24,GUJARAT,453,NAVSARI,396445,2/1/2025,SHREE CHAMUNDA ENGINEERING,"BLOCK NO 556/ PAIKI, KASBAPAR, NAVSARI, BLOCK NO 556/ PAIKI, NAVSARI, NAVSARI","[{""NIC5DigitId"":""25119"",""Description"":""Manufacture of other structural metal products""}]"
24,GUJARAT,453,NAVSARI,396321,2/1/2025,SHIVSHAKTI FLOOR MILL,"584, PANISHAL FALIYU, VANSDA, 584, 0, VANSDA","[{""NIC5DigitId"":""10611"",""Description"":""Flour milling""}]"
24,GUJARAT,453,NAVSARI,396060,6/2/2025,rangoli bambu traders,"563, shingalveri mandav khadak, mandav khadak, 563, 00, navsari","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396321,6/2/2025,SAI KHAMAN & DHOKLA HOUSE,"2, ADIVASI MOHOLLO , PANI NI TANKI PASE, TALODH ROAD, 2, 5, BILIMORA","[{""NIC5DigitId"":""10740"",""Description"":""Manufacture of macaroni, noodles, couscous and similar farinaceous products""}]"
24,GUJARAT,453,NAVSARI,396321,6/2/2025,BIJAL B DESAI,"402, SUVIDHA RESIDENCY, FEEDER ROAD, 402, 4, BILIMORA","[{""NIC5DigitId"":""66220"",""Description"":""Activities of insurance agents and brokers""},{""NIC5DigitId"":""69201"",""Description"":""Accounting, bookkeeping and auditing activities""}]"
24,GUJARAT,453,NAVSARI,396469,6/2/2025,Rakeshkumar Chhanabhai Halpati,"01, RAKESH CHICKEN CENTRE, Sadak faliyu, 01, 01, navsari","[{""NIC5DigitId"":""01620"",""Description"":""Support activities for animal production""}]"
24,GUJARAT,453,NAVSARI,396445,6/2/2025,AUM SHREE BAKERY,"27 LALVAVTA, Jamalpore, Gandevi road, 27 LALVAVTA, Navsari, Navsari","[{""NIC5DigitId"":""10719"",""Description"":""Manufacture of other bakery products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396051,3/1/2025,Parsottam Kirana Store,"01, Mulgam FAliyu, Amba Talat, 01, Vansda, Navsari","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396580,13/12/2024,FARMER,"AA, VACHALA FALIYA, VACHALA FALIYA, AA, AA, VANSDA","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396645,13/12/2024,SHREE KRISHNA DOSA,"11, RATANBHAI BHAMJI BUILDING, LUNSIKUI, 11, 11, NAVSARI","[{""NIC5DigitId"":""56104"",""Description"":""Restaurant and bar activities connected to transportation, when carried out by separate units""},{""NIC5DigitId"":""56210"",""Description"":""Event catering""},{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396321,1/2/2025,SHIV SHAKTI NURSERY FARM,"0, BEDA FALIYA, BEDA FALIYA, 0, 0, VANSDA","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396325,3/2/2025,Jayeshbhai ramanbhai patel,"696, Sundar faliya, Vankal, 696, Chikhli, Chikhli","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396460,11/2/2025,JSK Electrotech,"99, Krushna Falia, ,, 99, ,, Navsari","[{""NIC5DigitId"":""33127"",""Description"":""Repair and maintenance of textile apparel, leather production machinery and papermaking machinery""}]"
24,GUJARAT,453,NAVSARI,396445,11/2/2025,Anitaben dineshbhai kansara,"404 B, Punchmukhi apartment, Panchhatdi, 404 B, Navsari, Navsari","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
24,GUJARAT,453,NAVSARI,396445,11/2/2025,SME CARGO,"103, AVAN APARTMENT, DAMKA STREET PANCH HATDI, 103, NAVSARI, NAVSARI","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
24,GUJARAT,453,NAVSARI,396430,11/2/2025,AHMADBHAI Y ISAT,"124, MOTAVADA, MATWAD, 124, MOTAVADA, MATWAD","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396445,13/02/2025,Parmar Ankitkumar Kantibhai,"304-a, Shivani complex, Vijalpore, 304-a, 1, NAVSARI","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,10/2/2025,LAAJBAI DILIPKUMAR VADHWANI,"1758, Shreeji Park, Chhapra Road, 1758, Navsari, Navsari","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396436,10/2/2025,GREEN HAZMA SODA,"Shopno13, Ibadat gah, Maroli char rasta, Shopno13, Madhuvan, Navsari","[{""NIC5DigitId"":""56303"",""Description"":""Fruit juice bars""}]"
24,GUJARAT,453,NAVSARI,396445,31/01/2025,ALMAS PARCEL & COURIER,"SHOP NO - 2, -, ZAVERI SADAK, SHOP NO - 2, NAVSARI, NAVSARI","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
24,GUJARAT,453,NAVSARI,396321,17/01/2025,SANDIPKUMAR RAMSAGAR DUBE,"1030, 0, BEHIND MANUKHALPA, 1030, ORIYAMORA, BILIMORA","[{""NIC5DigitId"":""33121"",""Description"":""Repair and maintenance of engines and turbines excluding aircraft, vehicle and cycle engines""}]"
24,GUJARAT,453,NAVSARI,396424,10/2/2025,SHREE NIVASH TRADING CO,"0, SHREE NIVASH TRADING CO, BARDOLI ROAD, 0, 0, NAVSARI","[{""NIC5DigitId"":""46633"",""Description"":""Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws, screwdrivers and other hand tools""}]"
24,GUJARAT,453,NAVSARI,396521,10/2/2025,GAJANI FASHION SHOP,"SHOP NO 48, GAMPANCHAYT SHOPPING, NEAR BLOOD BANK, SHOP NO 48, 0, CHIKHLI","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,453,NAVSARI,396445,10/2/2025,KETAN NATUBHAI TALAVIYA,"FIRST FLOOR, MARUTI COMPLEX OFFICE, ERU CHAR RASTA DANDI ROAD, FIRST FLOOR, -, NAVSARI","[{""NIC5DigitId"":""77299"",""Description"":""Renting of other personal and household goods n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396421,10/2/2025,Medikraft Pharmacy,"Shop No 5, Narmada Niwas, jalalpore Road, Shop No 5, Nr Rishikesh Appt, Navsari","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
24,GUJARAT,453,NAVSARI,396360,12/12/2024,ASHOKBHAI,"63, ASHOKBHAI, AHIRVAS, 63, -, Navsari","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,453,NAVSARI,396450,12/12/2024,K R Javelars,"G-24, Hiral Society, Shivaji Chowk, G-24, Jalalpore, Navsari","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,453,NAVSARI,396360,12/12/2024,JAY MOGAL CONSTRUCTION,"GF 372 73, SHIVDHARA RESIDENCY, GANDEVI, GF 372 73, GANDEVI, NAVSARI","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396450,11/12/2024,RAMESH GANESH CHAVAN,"1400/G8, DEVJI COMPLEX, CHHAPRA ROAD, 1400/G8, HANSAPORE, NAVSARI","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
24,GUJARAT,453,NAVSARI,396430,11/12/2024,MEGHALKUMAR MUKESHBHAI PATEL,"0, MAZLA FALIYA, MAZLA FALIYA, 0, GANDEVI, GANDEVI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,11/12/2024,SHREE AMBICA MOBILE SHOP,"6, GRAM PANCHAYAT SHOPPING CENTRE, GARDEN ROAD, 6, 1, CHIKHLI","[{""NIC5DigitId"":""46524"",""Description"":""Wholesale of telephone, mobile phone and communications equipment and parts""}]"
24,GUJARAT,453,NAVSARI,396060,11/12/2024,SANJAYBHAI ARVINDBHAI PATEL,"1806/1, S/o Arvindbhai Patel, Mangalpada, 1806/1, Chikhli, Navsari","[{""NIC5DigitId"":""59141"",""Description"":""Motion picture or video tape projection in cinemas, in the open air or in other projection facilities""}]"
24,GUJARAT,453,NAVSARI,396521,10/1/2025,SURYA GARMENT,"-, -, New HighSchool Shopping Centre, -, -, Chikhli","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396421,5/2/2025,RAJESH PLUMBER,"12578, HANUMAN NAGAR, JALALPORE, 12578, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""43221"",""Description"":""Installation of plumbing for water, gas and sanitation equipments""}]"
24,GUJARAT,453,NAVSARI,396450,5/2/2025,COSMOS INDUSTRIES,"M-9, Sai, Eru Road, M-9, Ayodhya Nagar-2, Navsari","[{""NIC5DigitId"":""46109"",""Description"":""Activities of other commission agents n.e.c. (including commission agents working in emerging areas for wholesale trade""}]"
24,GUJARAT,453,NAVSARI,396560,10/2/2025,DEV GENRAL STORE,"00, RANKUVA, CHIKHLI ROAD, 00, 00, CHIKHLI","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""}]"
24,GUJARAT,453,NAVSARI,396445,6/2/2025,varish screp traders,"1, aarshiwad app.nutan society, chhapra road, 1, 10, navsari","[{""NIC5DigitId"":""46699"",""Description"":""Wholesale of metal and non-metal waste and scrap n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396475,6/2/2025,PADMAVATI RICE MILL,"123, VESMA KUCHED, NAVSARI, 123, TA JALALPORE, NAVSARI","[{""NIC5DigitId"":""10612"",""Description"":""Rice milling""}]"
24,GUJARAT,453,NAVSARI,396450,5/2/2025,Kamleshbhai Lalsingh Thakor,"32-b, Radheshyam nagar, Abrama road, 32-b, 1, Navsari","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396450,5/2/2025,JASMINABEN RAKESHBHAI PATEL,"1FT, KACHHIYAWADI, JALAPORE, 1FT, -, NAVSARI","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,453,NAVSARI,396445,1/2/2025,R B REFINERY,"RASID MORLA NI WADI, VIRAVAL ROAD, OPP MORARJI DESAI MARKET, RASID MORLA NI WADI, NAVSARI, NAVSARI","[{""NIC5DigitId"":""24205"",""Description"":""Production and refining of precious metals (such as gold, silver platinum etc.) and alloys""}]"
24,GUJARAT,453,NAVSARI,396445,1/2/2025,AVIN AGROVET,"4498/3, VARDHAMAN RESIDENCY, SHANTIVAN SOCIETY 1, 4498/3, 1, NAVSARI","[{""NIC5DigitId"":""46620"",""Description"":""Wholesale of metals and metal ores""},{""NIC5DigitId"":""46204"",""Description"":""Wholesale of straw, fodder & other animal\/poultry feed""},{""NIC5DigitId"":""46209"",""Description"":""Whole sale of other agriculture raw materials n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396590,13/12/2024,MAHALAXMI ENTERPRISE,"0, N/A, ANANDNAGAR SOCIETY, 0, 0, VANSDA","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""},{""NIC5DigitId"":""47736"",""Description"":""Retail sale of household fuel oil, bottled gas, coal and fuel wood""}]"
24,GUJARAT,453,NAVSARI,396325,13/12/2024,VIDHI BEAUTY PARLOUR,"0, MAHYAVANSHI MAHOLLO, MAHYAVANSHI MAHOLLO, 0, CHIKHLI, CHIKHLI","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396580,13/12/2024,MARUTI REFRIGERATION,"42, Pareshbhai jagubhai patel, Vansda, 42, opp water tank, Navsari","[{""NIC5DigitId"":""95221"",""Description"":""Repair and servicing of household appliances ( refrigerators, stoves, washing machines, clothes dryers, room air conditioners, etc. )""}]"
24,GUJARAT,453,NAVSARI,396521,13/12/2024,AAKASH EXPORTS,"SHOP NO 1645, ABED COMPLEX, NEAR ABED SERVICE STATION, SHOP NO 1645, CHIKHLI, NAVSARI","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396445,13/12/2024,PARSHVA IMPEX,"2-201, RUSHABH PLAZA, ASHANAGAR, NAGTALAWADI ROAD, 2-201, NAVSARI, NAVSARI","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""},{""NIC5DigitId"":""23960"",""Description"":""Cutting, shaping and finishing of stone""}]"
24,GUJARAT,453,NAVSARI,396445,13/01/2025,ARJANBHAI VAGHABHAI CHAVADA,"00, TEKARI FALIYA CHHAPRA, NR SARKARI QUATER, 00, NAVSARI, NAVSARI","[{""NIC5DigitId"":""52294"",""Description"":""Weighing of goods""}]"
24,GUJARAT,453,NAVSARI,396445,13/01/2025,EKTA SHAILESH NAYKA,"SHOP NO. 02, OPP. OMKAR HEIGHT BUILDING, CHHAPRA ROAD, SHOP NO. 02, 0, NAVSARI","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
24,GUJARAT,453,NAVSARI,396445,13/01/2025,MAHESH VEGETABLES,"APMC MARKET, BESIDE NIRAKENDRA, VIRAVAL, APMC MARKET, VIRAVAL, NAVSARI","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
24,GUJARAT,453,NAVSARI,396445,13/01/2025,Dineshbhai Labhubhai Vala,"41,, Ashovan Society, Shaktinagar,, Navsari, 41,, ., Navsari","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,453,NAVSARI,396580,13/01/2025,gruh udyog,"569, 569, state highway, 569, trible, village : kantasvel","[{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
24,GUJARAT,453,NAVSARI,396445,30/01/2025,SHUBHANGI GOVIND ASMAR,"0, NAGIN JIVAN NI CHAL, STATION ROAD, 0, 0, NAVSARI","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,30/01/2025,MAMADEV KIRANA STORE,"13736, JAY SHAKTI, RAM NAGAR N 161200, 13736, 0, NAVSARI","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,453,NAVSARI,396445,30/01/2025,KEYUR POULTRY FARM,"-, -, PARDI ARAK ROAD, -, -, NAVSARI","[{""NIC5DigitId"":""01463"",""Description"":""Operation of poultry hatcheries""}]"
24,GUJARAT,453,NAVSARI,396360,30/01/2025,sangitadevi maurya,"kesli, GANDEVI, kesli chokdi, kesli, 0, gandevi","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396560,30/01/2025,Hiteshbhai Natubhai patel,"12, patel faliya, rankuva, 12, patel faliya, navsari","[{""NIC5DigitId"":""79120"",""Description"":""Tour operator activities""}]"
24,GUJARAT,453,NAVSARI,396450,13/12/2024,Gupta Plumber Works,"S/O JAGDISH GUPTA, MARUTI NAGAR, NEAR SAI BABA MANDIR, S/O JAGDISH GUPTA, 10, NAVSARI","[{""NIC5DigitId"":""43229"",""Description"":""Other plumbing, heat and air conditioning activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396424,13/12/2024,DIAL ONE,"108, Uma Darshan arcade, Grid Road, 108, 0, Navsari","[{""NIC5DigitId"":""58121"",""Description"":""Publishing of mailing lists and telephone directories""},{""NIC5DigitId"":""63991"",""Description"":""Telephone based information services""}]"
24,GUJARAT,453,NAVSARI,396436,21/04/2025,AK BOILER,"2, OLD POVA MIL, UBHARAT ROAD, 2, OLD POVA MIL, MAROLI BAZAR","[{""NIC5DigitId"":""25139"",""Description"":""Manufacture of other steam generators (except central heating hot water boilers), n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,22/04/2025,KAJAL RAJAN PATEL,"59, RADHEY RECIDENCY, NAVSARI, 59, VEJALPORE, NAVSARI","[{""NIC5DigitId"":""63114"",""Description"":""Providing data entry services""}]"
24,GUJARAT,453,NAVSARI,396445,22/04/2025,AHIRE VIKAS ASHOK,"B-9, AAKASHGANGA SOCIETY, SAHYOG SOCIETY, NEAR VITHTHAL MANDIR, B-9, 0, NAVSARI","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396380,22/04/2025,Happyindarsingh Pappusingh Labana,"2737, Gurunanak Nagar, Devsar, 2737, Devsar, Bilimora","[{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""}]"
24,GUJARAT,453,NAVSARI,396450,21/02/2025,GUPTA SHAKTIMAN JAGDISH,"10792, REVA NAGAR, NEAR AMBAVADI, 10792, NAVSARI, NAVSARI","[{""NIC5DigitId"":""43221"",""Description"":""Installation of plumbing for water, gas and sanitation equipments""}]"
24,GUJARAT,453,NAVSARI,396040,25/03/2025,AARAV ELECTRONICS,"07, D.LITE COMPLEX, VALSAD ROAD, 07, KHERGAM, KHERGAM","[{""NIC5DigitId"":""46522"",""Description"":""Wholesale of radio, television and other consumer electronics including CD\/DVD players and recorders""}]"
24,GUJARAT,453,NAVSARI,396590,21/02/2025,MANISHABEN ASHOKBHAI TANK,"1, HOUSING SOCIETY, UNAI, 1, UNAI, VANSDA","[{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396580,21/02/2025,DHANDHUKIYA HIMATBHAI SHAMJIBHAI,"PARSHI FALIYU, VANARASI, VANARASI, PARSHI FALIYU, VANDSA, VANARASI","[{""NIC5DigitId"":""23921"",""Description"":""Manufacture of bricks""}]"
24,GUJARAT,453,NAVSARI,396445,1/4/2025,BHAGWATI,"9535, KUMAR SHALA NO 1, DHOBIWAD, 9535, 0, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396450,3/2/2025,Jayashree Ajaybhai Bhamare,"21, Matrukrupa society, Alkapuri, 21, 21, Navasari","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396439,3/2/2025,AHIR PARIMALBHAI NANUBHAI,"-, Main Road, Matwad, -, -, Navsari","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
